image	score	reason	label	gemini_text	local_path
/images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjI5OTkzMDExNjMxNTc1Mw==_0.jpg	0.607557	combined_score_above_threshold	"**大家午安**

**心中若有桃花源 何處不是水雲間**

**午後悶熱難耐  想到此句**

**頓時涼了半截  張威龍習書2026/4/12**"	"心
中
若
有
桃
花
源
何
处
不
是
云
水
间
午後悶熱難耐
心中湧現此句
頓時凉了半截
丙申之夏
張茂記"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjI5OTkzMDExNjMxNTc1Mw==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI4MzgwNjQxNDU5NDc5MA==_0.jpg	1.0	one_text_contains_the_other	酒熟梅黃橫竹影，詩成墨澹潤花香。今天的練習01	"酒熟梅黃橫竹影
詩成墨澹潤花香"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI4MzgwNjQxNDU5NDc5MA==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjI5NzY5NDU2NjUzOTMwOA==_0.jpg	0.846746	high_directional_coverage	"2026-04-12週日
琵琶行 白居易 
15
商人重利輕別離，
前月浮梁買茶去。
去來江口守空船，
繞船月明江水寒。"	"商人重利輕別離
前月浮梁買茶去
去來江口守空船
繞船月明江水寒
琵琶行
白居易
丙午"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjI5NzY5NDU2NjUzOTMwOA==_0.jpg
/images/UzpfSTEwMDAwMjgwNzA5MDE0OTpWSzoyNjI3MzAwNzIwOTAwODA0NA==_0.jpg	0.871524	high_directional_coverage	"旅夜書懷
唐-杜甫

細草微風岸，危檣獨夜舟。

星垂平野闊，月涌大江流。

名豈文章著，官應老病休。

飄飄何所似，天地一沙鷗。"	"細草微風岸危檣獨夜舟星垂平野
闊月涌大江流名豈文章著官應老病
休飄飄何所似天地一沙鷗
杜甫詩旅夜書懷丙子之春"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMjgwNzA5MDE0OTpWSzoyNjI3MzAwNzIwOTAwODA0NA==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI5NDc1NjUwNjgzMzExNA==_0.jpg	1.0	one_text_contains_the_other	有琴方是樂，無竹不成家。今天的練習01	"有
琴
方
是
樂
無
竹
不
成
家"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI5NDc1NjUwNjgzMzExNA==_0.jpg
/images/UzpfSTEwMDAwODQwODMxNzg4NDpWSzoyNjI5OTMwODE2MzA0NDYxNQ==_3.jpg	0.967086	high_directional_coverage	"""欣赏有山與樹的石片""
賞石，是一種將天然石頭的形態、紋理、色彩、、、等元素與中華人文意蘊相結合的藝術形式，追求「天造奇石、人賦妙意」，之核心在於自然天成與不可再生性。在見圖之石片，先提之國畫在描繪山與樹，唐末五代十國 畫家 李成 在《畫苑補益•山水訣》寫到：「發樹枝左長右短(右長左短)。」就寫畫植物要反應其物理，大自然的植物有開四枝且有向光性 ，當光照時間哪邊比較長，植物就會偏向哪邊茂密的成長，李成 認為描繪植物必須表現它的大自然定律；在國畫表現山與樹的筆墨技巧，有之方式，稱為皴(ㄘㄨㄣ)法，便就展示物件脈絡的畫法，特别附 宋代 郭熙《早春圖》，見圖的石片，其之自然纹路，有看如國畫的山和樹之形狀、色彩的東西，在其像樹的東西，好似樹有四面又右長左短；在其像山的東西，好似畫卷山石，真嘆天地造化，看之韻味十足。"	"""欣賞有山與樹的石片""
圖：1
43cm
賞石，是一種將天然石頭的形態、紋理、色
彩、、、等元素與中華人文意蘊相結合的藝
術形式，追求「天造奇石、人賦妙意」，之核
心在於自然天成與不可再生性。在見圖之石
片，先提之國畫在描繪山與樹，唐末五代十
國 畫家 李成 在《畫苑補益·山水訣》寫到：
31cm
「發樹枝左長右短(右長左短)。」就寫畫植
物要反應其物理，大自然的植物有開四枝且
有向光性，當光照時間哪邊比較長，植物就
會偏向哪邊茂密的成長，李成 認為描繪植物
必須表現它的大自然定律；在國畫表現山與
樹的筆墨技巧，有之方式，稱為皴(ㄘㄨㄣ)
圖：石片
43cm
法，便就展示物件脈絡的畫法，特別附 宋代
郭熙《早春圖》，見圖的石片，其之自然紋路，
圖：宋代 郭熙《早春圖》
有看如國畫的山和樹之形狀、色彩的東西，
在其像樹的東西，好似樹有四面又右長左
山石
短；在其像山的東西，好似畫卷山石，真嘆
天地造化，看之韻味十足。
樹"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwODQwODMxNzg4NDpWSzoyNjI5OTMwODE2MzA0NDYxNQ==_3.jpg
/images/UzpfSTEwMDAwODQwODMxNzg4NDpWSzoyNjI5OTMwODE2MzA0NDYxNQ==_1.jpg	0.965103	high_directional_coverage	"""欣赏有山與樹的石片""
賞石，是一種將天然石頭的形態、紋理、色彩、、、等元素與中華人文意蘊相結合的藝術形式，追求「天造奇石、人賦妙意」，之核心在於自然天成與不可再生性。在見圖之石片，先提之國畫在描繪山與樹，唐末五代十國 畫家 李成 在《畫苑補益•山水訣》寫到：「發樹枝左長右短(右長左短)。」就寫畫植物要反應其物理，大自然的植物有開四枝且有向光性 ，當光照時間哪邊比較長，植物就會偏向哪邊茂密的成長，李成 認為描繪植物必須表現它的大自然定律；在國畫表現山與樹的筆墨技巧，有之方式，稱為皴(ㄘㄨㄣ)法，便就展示物件脈絡的畫法，特别附 宋代 郭熙《早春圖》，見圖的石片，其之自然纹路，有看如國畫的山和樹之形狀、色彩的東西，在其像樹的東西，好似樹有四面又右長左短；在其像山的東西，好似畫卷山石，真嘆天地造化，看之韻味十足。"	"""欣賞有山與樹的石片""
圖 : 1
43cm
賞石, 是一種將天然石頭的形態、紋理、色
彩、 、 、 等元素與中華人文意蘊相結合的藝
術形式, 追求「天造奇石、 人賦妙意」, 之核
心在於自然天成與不可再生性。在見圖之石
片, 先提之國畫在描繪山與樹, 唐末五代十
國 畫家 李成 在《畫苑補益·山水訣》寫到:
「發樹枝左長右短(右長左短)。」就寫畫植
物要反應其物理, 大自然的植物有開四枝且
有向光性, 當光照時間哪邊比較長, 植物就
會偏向哪邊茂密的成長, 李成 認為描繪植物
必須表現它的大自然定律; 在國畫表現山與
樹的筆墨技巧, 有之方式, 稱為皴(ㄘㄨㄣ)
法, 便就展示物件脈絡的畫法, 特別附 宋代
郭熙《早春圖》, 見圖的石片, 其之自然紋路,
有看似國畫的山和樹之形狀、色彩的東西,
在其像樹的東西, 好似樹有四面又右長左
短; 在其像山的東西, 好似畫卷山石, 真嘆
天地造化, 看之韻味十足。
31cm
圖 : 石片
43cm
圖 : 宋代 郭熙《早春圖》
山石
樹"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwODQwODMxNzg4NDpWSzoyNjI5OTMwODE2MzA0NDYxNQ==_1.jpg
/images/UzpfSTEwMDAwMDE4MjQyNTQyMjpWSzoyNjI5MTE4MTcxNzE5MDU5Mw==_0.jpg	0.816654	high_directional_coverage	"靜默【瓶花】
露泫清香自解頤，孤根雅操獨能持。
每於零落傷徂歲，何意淒涼憶舊時?
靜看榮枯只如此，淡隨冷暖亦安之。
塵緣盡付瓶中淚，深淺分明漸展眉。"	"露滋清香自解頤 孤根雅操獨能持
每於零落傷徂歲 何意凄涼憶舊時
靜看榮枯祗如此 淡隨冷暖且安之 塵
緣盡付瓶中淚 深淺分明漸展眉
丙午年仲春於新竹寓齋 靜照"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDE4MjQyNTQyMjpWSzoyNjI5MTE4MTcxNzE5MDU5Mw==_0.jpg
/images/UzpfSTEwMDAwMjU0OTQzOTE0OTpWSzoyNjI5MTg3MTczMzc4ODI1OA==_0.jpg	0.823147	high_directional_coverage	"明月松間照
清泉石上流

國中時期 余常神遊此
數理補習處牆上聯
政宇丙午"	"明
月
松
間
照
清
泉
石
上
流
國
中
時
期
余
常
神
遊
此
數
理
補
習
處
塘
莊
中
學"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMjU0OTQzOTE0OTpWSzoyNjI5MTg3MTczMzc4ODI1OA==_0.jpg
/images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjI3Njg5ODQ0MTk1MjI1NA==_0.jpg	0.65409	high_directional_coverage	"書友早安舒心😃
習字塗鴉分享🙏
《男兒不展風雲志，空負天生八尺軀。
出自《警世通言·卷四十》。》
✍️於:烘爐茶壺"	"男兒不展風
雲志空負天
生八尺軀
警世通言·卷二十一陽明書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwNjk5OTg0Mzk5MjpWSzoyNjI3Njg5ODQ0MTk1MjI1NA==_0.jpg
/images/UzpfSTY3MTc0OTU2NDpWSzoyNjI3NzEzODY3NTI2MTU2NA==_0.jpg	0.674707	high_directional_coverage	"【篆書練習】是三行金石文字形/七夕/不僅書法

桂華篩影舞婆娑，

鵲羽鋪橋韻事多，

可歎歡期唯一夕，

烏雲遮處起風波。

**************************************************

取材：是三行先生書法作品《七夕》（佚名）（楷書083）

*桂華：月亮的別稱。

*篩：一種竹器，篩子；用篩子過物。

*婆娑：舞貌姿態優美。"	"七夕
桂華篩影舞婆娑
鵲羽鋪橋韻事多
可嘆歡期唯一夕
烏雲遮處起風波
是三行先生書法作品"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTY3MTc0OTU2NDpWSzoyNjI3NzEzODY3NTI2MTU2NA==_0.jpg
/images/UzpfSTE1ODE3MzkwMTQ6Vks6MjYyODg5NDMyODA3NDc3NzA=_0.jpg	0.290912	one_text_contains_the_other	"岳飛 良馬對

#書法 #小楷"	"帝問岳飛曰卿得良馬否
對曰臣有二馬日啗芻豆數斗飲泉一
斛然非精潔即不受介而馳初不甚
疾比行百里始奮迅自午至酉猶可二
百里褫鞍甲而不息不汗若無事然此
其受大而不苟取力裕而不求逞致遠之
材也不幸相繼以死今所乘者日不過
數升而秣不擇粟飲不擇泉攬轡未
安踊躍疾驅甫百里力竭汗喘殆欲
斃然此其寡取易盈好逞易窮駑
鈍之材也
右錄岳飛良馬對
丙子春馳騁待復之時
天愚書於半林書屋"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTE1ODE3MzkwMTQ6Vks6MjYyODg5NDMyODA3NDc3NzA=_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjI4ODEyOTkxMDgyOTEwNw==_0.jpg	0.730084	combined_score_above_threshold	"2026-04-11週六
中華字經
089
第二課 犯罪44
妖魔鬼怪，凶煞酷閻。
勒逼豪闊，搜刮卑賤。
拐架孩提，坑蒙孕殘。"	"妖
魔
鬼
怪
凶
煞
酷
閻
勒
逼
豪
闊
搜
刮
卑
賤
拐
架
孩
提
坑
蒙
孕
殘
中華字經89段
丙子季
孝雅書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjI4ODEyOTkxMDgyOTEwNw==_0.jpg
/images/UzpfSTY3MTc0OTU2NDpWSzoyNjI3NzEzODY3NTI2MTU2NA==_4.jpg	0.674707	high_directional_coverage	"【篆書練習】是三行金石文字形/七夕/不僅書法

桂華篩影舞婆娑，

鵲羽鋪橋韻事多，

可歎歡期唯一夕，

烏雲遮處起風波。

**************************************************

取材：是三行先生書法作品《七夕》（佚名）（楷書083）

*桂華：月亮的別稱。

*篩：一種竹器，篩子；用篩子過物。

*婆娑：舞貌姿態優美。"	"七夕
桂華篩影舞婆娑
鵲羽鋪橋韻事多
可嘆歡期唯一夕
烏雲遮處起風波
是三行先生書法作品"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTY3MTc0OTU2NDpWSzoyNjI3NzEzODY3NTI2MTU2NA==_4.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI4MzgxMjQ0NzkyNzUyMA==_0.jpg	0.757772	high_directional_coverage	報答風光，滿傾瓊液休思睡。亂鶯聲碎。來往甘棠底。聞道中和，深簡君王意。歸舟起。到時應是。玉殿槐交翠。今天的練習03	"報答風光滿傾瓊液休思睡竟紫甖參碎
來往甘棠應少道中和深簡天王意
歸舟起到時應是玉殿槐交翠
宋周必大驂鸞錄
丙午冬月"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI4MzgxMjQ0NzkyNzUyMA==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI4MzgwODk4MTI2MTIwMA==_0.jpg	1.0	one_text_contains_the_other	養德澤福。今天的練習02	"養
德
澤
福"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI4MzgwODk4MTI2MTIwMA==_0.jpg
/images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI4MTc5OTY1ODEyODc5OQ==_3.jpg	0.75245	high_directional_coverage	"終於放晴了，心情大好 寫個春日…

勝日尋芳泗水濱，
無邊光景一時新。
等閒識得東風面，
萬紫乾紅總是春。
- 朱熹 春日"	"勝日尋芳泗水濱無邊光景
一時新等閒識得東風面萬紫
千紅總是春
朱熹詩丙子春及齋"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI4MTc5OTY1ODEyODc5OQ==_3.jpg
/images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI4MTc5OTY1ODEyODc5OQ==_1.jpg	0.764025	high_directional_coverage	"終於放晴了，心情大好 寫個春日…

勝日尋芳泗水濱，
無邊光景一時新。
等閒識得東風面，
萬紫乾紅總是春。
- 朱熹 春日"	"勝
日
尋
芳
泗
水
濱
無
邊
光
景
一
時
新
等
閒
識
得
東
風
面
萬
紫
千
紅
總
是
春
朱熹春日丙申春月霽佳"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI4MTc5OTY1ODEyODc5OQ==_1.jpg
/images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI4MTc5OTY1ODEyODc5OQ==_2.jpg	0.758001	high_directional_coverage	"終於放晴了，心情大好 寫個春日…

勝日尋芳泗水濱，
無邊光景一時新。
等閒識得東風面，
萬紫乾紅總是春。
- 朱熹 春日"	"勝日尋芳泗水濱無邊光景
一時新等閒識得東風面萬紫
千紅總是春
朱熹春日丙申冬月雲煌"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI4MTc5OTY1ODEyODc5OQ==_2.jpg
/images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI4MTc5OTY1ODEyODc5OQ==_0.jpg	0.701274	high_directional_coverage	"終於放晴了，心情大好 寫個春日…

勝日尋芳泗水濱，
無邊光景一時新。
等閒識得東風面，
萬紫乾紅總是春。
- 朱熹 春日"	"勝日尋芳泗水濱
無邊光景
一時新
等閒識得
東風面
萬紫
千紅總是春
辛丑年仲春月雲健"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI4MTc5OTY1ODEyODc5OQ==_0.jpg
/images/UzpfSTEwMDAwMDY5NDUzNzk4MDpWSzoyNjI4MzcxNzYzMTI3MDMzNQ==_0.jpg	0.263347	one_text_contains_the_other	前赤壁賦	"前赤壁賦
壬戌之秋七月既望蘇子與客
泛舟遊於赤壁之下清風徐
來水波不興舉酒屬客誦
明月之詩歌窈窕之章少焉
月出於東山之上徘徊於斗牛
之間白露橫江水光接天縱
一葦之所如凌萬頃之茫然
浩浩乎如馮虛御風而不知其
所止飄飄乎如遺世獨立羽
化而登仙於是飲酒樂甚扣
舷而歌之歌曰桂櫂兮蘭槳
擊空明兮泝流光渺渺兮予
懷望美人兮天一方客有吹洞簫
者倚歌而和之其聲嗚嗚然
如怨如慕如泣如訴餘音裊
裊幽壑之潛蛟泣孤
舟之嫠婦蘇子愀然正襟危
坐而問客曰何為其然也
客曰月明星稀烏鵲南飛此
非曹孟德之詩乎西望夏口
東望武昌山川相繆鬱
乎蒼蒼此非孟德之困於
周郎者乎方其破荊州下
江陵順流而東也舳艫千
里旌旗蔽空釃酒臨江橫
槊賦詩固一世之雄也而今
安在哉況吾與子漁樵於
江渚之上侶魚蝦而友麋
鹿駕一葉之扁舟舉匏樽以
相屬寄蜉蝣於天地渺滄
海之一粟哀吾生之須臾羨
長江之無窮挾飛仙以遨遊
抱明月而長終知不可乎驟
得託遺響於悲風蘇子曰
客亦知夫水與月乎逝者
如斯而未嘗往也盈虛者
如彼而卒莫消長也蓋將
自其變者而觀之則天地
丙申春日劉國範書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDY5NDUzNzk4MDpWSzoyNjI4MzcxNzYzMTI3MDMzNQ==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI3MjYzMjU5OTA0NTUwNQ==_0.jpg	0.747138	high_directional_coverage	含章檐下春風面，造化功成秋兔毫。 意足不求顏色似，前身相馬九方皋。今天的練習01	"含章簷下春風面造化功成秋兔毫意是不求顏色
似爲身相馬九方皋
宋陳與義墨梅詩
丙午春 遂吉林"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI3MjYzMjU5OTA0NTUwNQ==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI3MjYzNDUyNTcxMTk3OQ==_0.jpg	1.0	one_text_contains_the_other	百福具臻。今天的練習02	"百
福
具
臻"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI3MjYzNDUyNTcxMTk3OQ==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjI3ODI5NzkxNTE0NTY0MA==_0.jpg	0.596322	one_text_contains_the_other	"2026-04-10週五
今天週五，祝大家工作順心愉快。

常用漢字
279
澗建僵姜

玉龍歌 
149
腎氣沖心得幾時，
須用金針疾自除，

使徒行傳10:29.
詩篇119:106-110."	"腎
氣
沖
心
得
幾
時
須
用
金
針
疾
自
除"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjI3ODI5NzkxNTE0NTY0MA==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjI3NzkxMTkzMTg1MDkwNQ==_0.jpg	0.820454	high_directional_coverage	"2026-04-10週五
琵琶行 白居易 
14
弟走從軍阿姨死，
暮去朝來顏色故。
門前冷落鞍馬稀，
老大嫁作商人婦。"	"弟走從軍阿姨死
暮去朝來顏色故
門前冷落鞍馬稀
老大嫁作商人婦
琵琶行白居易丙午春棨書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNjI3NzkxMTkzMTg1MDkwNQ==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI3MjYzOTMxNTcxMTUwMA==_0.jpg	0.670788	high_directional_coverage	水墨江天，濛濛野色。微微樹。儘堪題句。風雪溪橋路。 一點人行，正在模糊處。衝寒去。打頭狂絮。人遠天涯暮。今天的練習03	"水墨江天漾漾野色淋淋樹儘堪題句
風雪溪橋路一犂人迹在模糊交衛
客去打頭狂絮人遠天涯暮
臨施紹華默鋒冩
丙午春月"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI3MjYzOTMxNTcxMTUwMA==_0.jpg
/images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI3MDIzMjU0NTk1MjE3Nw==_0.jpg	0.595746	combined_score_above_threshold	"初見此帖 乍以為是米芾之作，結果是書法界的亞聖王獻之的手筆，由此可，米芾及王鐸的本家是王大令。

釋文：
敬祖日夕還山陰，嚴使知聞，頗多歲月。今屬天寒，擬適遠為當，奈何，爾豈不令念姊，遠路不能追求耳。"	"敬祖日夕還山陰与
嚴使君聞頗多歲
月今屬天寒擬適
遠告當奈何吾
不令舍姊遠路
不能逐求耳"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI3MDIzMjU0NTk1MjE3Nw==_0.jpg
/images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI3MDIzMjU0NTk1MjE3Nw==_6.jpg	0.599079	combined_score_above_threshold	"初見此帖 乍以為是米芾之作，結果是書法界的亞聖王獻之的手筆，由此可，米芾及王鐸的本家是王大令。

釋文：
敬祖日夕還山陰，嚴使知聞，頗多歲月。今屬天寒，擬適遠為當，奈何，爾豈不令念姊，遠路不能追求耳。"	"敬祖日夕還山陰與
嚴使君聞頗多歲
月今屬天寒擬遠
遊為當奈何奈何
石々念姊遠路
不能追求耳"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMzI4NDg3MDY0MDpWSzoyNjI3MDIzMjU0NTk1MjE3Nw==_6.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI1MjU4OTUyMTA0OTgxMw==_0.jpg	0.656667	combined_score_above_threshold	閉戶自精開卷有益，垂露在手清風入懷。今天的練習01	"閉戶自精開卷有益
半露在半清處人寰"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI1MjU4OTUyMTA0OTgxMw==_0.jpg
/images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjI3MDIxNDEwOTI4NzM1NA==_0.jpg	0.824476	high_directional_coverage	"唐 杜牧〈遣懷〉

落魄江湖載酒行，楚腰纖細掌中輕。

十年一覺揚州夢，贏得青樓薄倖名。

張威龍 書"	"落魄江湖
載酒行
楚腰纖細
掌中輕
十年一覺
揚州夢
贏得青樓
薄倖名
唐杜牧遣懷
辛丑湛然書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDA5NDY5MjQ5NDpWSzoyNjI3MDIxNDEwOTI4NzM1NA==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI1MjU5NDQ2MTA0OTMxOQ==_0.jpg	0.845048	high_directional_coverage	殘雪凝輝冷畫屏，落梅橫笛已三更，更無人處月朧明。 我是人間惆悵客，知君何事淚縱橫，斷腸聲裏憶平生。今天的練習03	"殘雪凝輝冷畫屏落梅橫笛已三
更無人處月朧明最是人間惆悵
事知君何事淚縱橫斷腸聲裏
憶平生
清納蘭容若浣溪沙
丙午春"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI1MjU5NDQ2MTA0OTMxOQ==_0.jpg
/images/UzpfSTEwMDAwMjgwNzA5MDE0OTpWSzoyNjI1MjU5MzQ0NDM4Mjc1NA==_0.jpg	0.712641	high_directional_coverage	"可以睡一下午覺
不是睡一下午覺"	"可以睡一下午覺
不是睡一个午觉
丙午之冬作于泽"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMjgwNzA5MDE0OTpWSzoyNjI1MjU5MzQ0NDM4Mjc1NA==_0.jpg
/images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI1MjU5MTU5NDM4MjkzOQ==_0.jpg	1.0	one_text_contains_the_other	約定俗成。今天的練習02	"約
定
俗
成"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2OTIxMDcyNTpWSzoyNjI1MjU5MTU5NDM4MjkzOQ==_0.jpg
/images/UzpfSTY3MTc0OTU2NDpWSzoyNjIxMzkxMjkyODI1MDgwNg==_2.jpg	0.620681	combined_score_above_threshold	"【篆書練習】/觀自在/是三行金石文字形/不僅書法

養德

是非逆境臨頭來，心中存著寬恕道，

和氣處事紛爭少，微笑待人福氣好，

萬般自在不用愁，名利淡然隨緣修，

知足感恩心常存，粗茶淡飯也甘醇。

***********************************************************

2017年收集網文，輯編《觀自在》專文，並節錄父親是三行先生的各體書法字形做PO圖，今習篆書之。

***********************************************************

經過數十年的整理，不僅將父親是三行先生的金石文書法作品字形拆分，並搜編各個字形的演變進程、資訊，及名家字跡，建立臉書FB「不僅書法」（以篆書練習為主），提供篆書喜好者瀏覽使用，在篆書領域上秉持父親遺願，盡一己之力！"	"觀
自在
養
德
是非逆境臨頭來，心中存著寬恕道，
和氣處事紛爭少，微笑待人福氣好，
萬般自在不用愁，名利淡然隨緣修，
知足感恩心常存，粗茶淡飯也甘醇。
是三行先生書法作品字形 / 是志成綴字"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTY3MTc0OTU2NDpWSzoyNjIxMzkxMjkyODI1MDgwNg==_2.jpg
